Hs-MFSD2A,2000,1000,T094283-MFSD2A,"p1@MFSD2A"
rank,TID,Fabs,Frel,coords,transcript,entrezgene_id,hgnc_id,uniprot_id,gene_name,description,type
871,T189610,489,0.2430,"chr9:128412628..128412645,-",p10@MAPKAP1,e:79109,h:18752,u:B1AMA5,MAPKAP1,"mitogen-activated protein kinase associated protein 1","gene with protein product"
872,T190925,484,0.2413,"chr9:136343729..136343751,-",p4@SLC2A6,e:11182,h:11011,,SLC2A6,"solute carrier family 2 member 6","gene with protein product"
873,T082862,484,0.2413,"chr1:153606513..153606524,+",p2@CHTOP,e:26097,h:24511,"u:Q9Y3Y2,u:Q5T7Y7",CHTOP,"chromatin target of PRMT1","gene with protein product"
874,T197898,483,0.2402,"chrX:146993534..146993537,+",p9@FMR1,e:2332,h:3775,,FMR1,"fragile X mental retardation 1","gene with protein product"
875,T117617,481,0.2395,"chr2:206547215..206547232,+",p1@NRP2,e:8828,h:8005,"u:E9PF66,u:O60462,u:C9JH98,u:F5H1G4,u:F5H2X3,u:Q7LBX6,u:Q7Z3T9,u:Q9H2E2,u:Q7LBX7",NRP2,"neuropilin 2","gene with protein product"
876,T192285,478,0.2383,"chr9:22009297..22009324,-",p1@CDKN2B,e:1030,h:1788,"u:P42772,u:O15125",CDKN2B,"cyclin dependent kinase inhibitor 2B","gene with protein product"
877,T023228,478,0.2378,"chr12:133338668..133338680,-",p3@ANKLE2,e:23141,h:29101,u:Q86XL3,ANKLE2,"ankyrin repeat and LEM domain containing 2","gene with protein product"
878,T105705,477,0.2378,"chr21:44898015..44898032,-",p1@LINC00313,e:114038,h:16416,,LINC00313,"long intergenic non-protein coding RNA 313","RNA, long non-coding"
879,T091113,476,0.2372,"chr1:234614571..234614603,-",p4@TARBP1,e:6894,h:11568,u:Q13395,TARBP1,"TAR (HIV-1) RNA binding protein 1","gene with protein product"
880,T004506,476,0.2369,"chr10:3824206..3824226,-",p10@KLF6,e:1316,h:2235,,KLF6,"Kruppel like factor 6","gene with protein product"
881,T180419,476,0.2366,"chr8:124749672..124749682,-",p2@ANXA13,e:312,h:536,u:P27216,ANXA13,"annexin A13","gene with protein product"
882,T051860,472,0.2351,"chr16:50187556..50187567,+",p8@PAPD5,e:64282,h:30758,,PAPD5,"poly(A) RNA polymerase D5, non-canonical","gene with protein product"
883,T163655,471,0.2343,"chr6:3068606..3068621,+",p5@RIPK1,e:8737,h:10019,u:Q13546,RIPK1,"receptor interacting serine/threonine kinase 1","gene with protein product"
884,T068722,469,0.2338,"chr18:72167176..72167181,+",p7@CNDP2,e:55748,h:24437,,CNDP2,"CNDP dipeptidase 2 (metallopeptidase M20 family)","gene with protein product"
885,T150498,465,0.2320,"chr5:148977370..148977376,+",p12@ARHGEF37,e:389337,h:34430,u:B4DTT4,ARHGEF37,"Rho guanine nucleotide exchange factor 37","gene with protein product"
886,T143299,466,0.2318,"chr4:2800722..2800793,+",p6@SH3BP2,e:6452,h:10825,u:D6RER9,SH3BP2,"SH3 domain binding protein 2","gene with protein product"
887,T021674,466,0.2314,"chr12:118498888..118498899,-",p7@WSB2,e:55884,h:19222,,WSB2,"WD repeat and SOCS box containing 2","gene with protein product"
888,T016097,463,0.2310,"chr11:62648336..62648349,+",p4@SLC3A2,e:6520,h:11026,u:P08195,SLC3A2,"solute carrier family 3 member 2","gene with protein product"
889,T074745,462,0.2305,"chr19:42388327..42388347,+",p8@ARHGEF1,e:9138,h:681,u:Q92888,ARHGEF1,"Rho guanine nucleotide exchange factor 1","gene with protein product"
890,T050163,461,0.2297,"chr16:27225989..27225998,+",p7@JMJD5,e:79831,h:25840,,KDM8,"lysine demethylase 8","gene with protein product"
891,T045445,461,0.2292,"chr15:64423903..64423911,+",p9@SNX1,e:6642,h:11172,,SNX1,"sorting nexin 1","gene with protein product"
892,T105290,460,0.2289,"chr21:41122764..41122774,+",p1@IGSF5,e:150084,h:5952,,IGSF5,"immunoglobulin superfamily member 5","gene with protein product"
893,T040290,460,0.2287,"chr14:73930312..73930321,-",p4@NUMB,e:8650,h:8060,,NUMB,"NUMB, endocytic adaptor protein","gene with protein product"
894,T025120,457,0.2280,"chr12:45609797..45609808,+",p6@ANO6,e:196527,h:25240,u:E9PCT2,ANO6,"anoctamin 6","gene with protein product"
895,T107882,457,0.2278,"chr22:31739411..31739446,-",p5@PATZ1,e:23598,h:13071,,PATZ1,"POZ/BTB and AT hook containing zinc finger 1","gene with protein product"
896,T066512,456,0.2274,"chr18:2847062..2847071,+",p7@EMILIN2,e:84034,h:19881,u:Q9BXX0,EMILIN2,"elastin microfibril interfacer 2","gene with protein product"
897,T188849,456,0.2274,"chr9:117373544..117373645,+",p1@C9orf91,e:203197,h:24513,u:Q5VZI3,TMEM268,"transmembrane protein 268","gene with protein product"
898,T005894,455,0.2265,"chr10:64564537..64564550,+",p6@ADO,e:84890,h:23506,"u:Q96SZ5,u:B3KXN9",ADO,"2-aminoethanethiol dioxygenase","gene with protein product"
899,T183803,453,0.2257,"chr8:27184282..27184305,+",p6@PTK2B,e:2185,h:9612,u:E5RJ77,PTK2B,"protein tyrosine kinase 2 beta","gene with protein product"
900,T080993,452,0.2254,"chr1:116915906..116915923,+",p2@ATP1A1,e:476,h:799,,ATP1A1,"ATPase Na+/K+ transporting subunit alpha 1","gene with protein product"
901,T153011,449,0.2238,"chr5:179233795..179233828,-",p2@MGAT4B,e:11282,h:7048,u:Q9UQ53,MGAT4B,"mannosyl (alpha-1,3-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase, isozyme B","gene with protein product"
902,T165991,448,0.2231,"chr6:43149903..43149965,+",p1@CUL9,e:23113,h:15982,"u:Q8IWT3,u:E9PEZ1",CUL9,"cullin 9","gene with protein product"
903,T147936,445,0.2219,"chr5:118407053..118407151,+",p1@DMXL1,e:1657,h:2937,"u:Q9Y485,u:B2RWN7",DMXL1,"Dmx like 1","gene with protein product"
904,T199809,444,0.2214,"chrX:46433193..46433237,+",p1@CHST7,e:56548,h:13817,u:Q9NS84,CHST7,"carbohydrate sulfotransferase 7","gene with protein product"
905,T082605,444,0.2212,"chr1:15256230..15256237,+",p17@KAZN,e:23254,h:29173,"u:B0QYQ6,u:Q674X7",KAZN,"kazrin, periplakin interacting protein","gene with protein product"
906,T067961,445,0.2212,"chr18:55816690..55816700,+",p44@NEDD4L,e:23327,h:7728,"u:Q3LSM7,u:Q96PU5",NEDD4L,"neural precursor cell expressed, developmentally down-regulated 4-like, E3 ubiquitin protein ligase","gene with protein product"
907,T157669,443,0.2202,"chr6:109777078..109777102,-",p2@MICAL1,e:64780,h:20619,u:Q8TDZ2,MICAL1,"microtubule associated monooxygenase, calponin and LIM domain containing 1","gene with protein product"
908,T072331,442,0.2198,"chr19:2477661..2477696,+",p5@GADD45B,e:4616,h:4096,,GADD45B,"growth arrest and DNA damage inducible beta","gene with protein product"
909,T036310,438,0.2183,"chr14:21214091..21214097,+",p3@EDDM3A,e:10876,h:16978,u:Q14507,EDDM3A,"epididymal protein 3A","gene with protein product"
910,T093147,437,0.2174,"chr1:28969530..28969605,-",p1@TAF12,e:6883,h:11545,u:Q16514,TAF12,"TATA-box binding protein associated factor 12","gene with protein product"
911,T080606,435,0.2166,"chr1:112162381..112162431,+",p2@RAP1A,e:5906,h:9855,"u:P62834,u:A8KAH9",RAP1A,"RAP1A, member of RAS oncogene family","gene with protein product"
912,T100239,433,0.2156,"chr20:34713312..34713355,+",p17@EPB41L1,e:2036,h:3378,,EPB41L1,"erythrocyte membrane protein band 4.1 like 1","gene with protein product"
913,T175721,432,0.2152,"chr7:44788420..44788425,+",p6@ZMIZ2,e:83637,h:22229,u:C9JDA5,ZMIZ2,"zinc finger MIZ-type containing 2","gene with protein product"
914,T109772,431,0.2144,"chr22:46546390..46546401,+",p3@PPARA,e:5465,h:9232,,PPARA,"peroxisome proliferator activated receptor alpha","gene with protein product"
915,T070367,431,0.2141,"chr19:13261171..13261200,-",p3@STX10,e:8677,h:11428,,STX10,"syntaxin 10","gene with protein product"
916,T142495,429,0.2140,"chr4:1857937..1857940,-",p6@LETM1,e:3954,h:6556,u:O95202,LETM1,"leucine zipper and EF-hand containing transmembrane protein 1","gene with protein product"
917,T097642,429,0.2134,"chr1:90098574..90098604,+",p4@LRRC8C,e:84230,h:25075,u:Q8TDW0,LRRC8C,"leucine rich repeat containing 8 family member C","gene with protein product"
918,T129311,428,0.2128,"chr3:133748943..133748955,-",p3@SLCO2A1,e:6578,h:10955,u:Q92959,SLCO2A1,"solute carrier organic anion transporter family member 2A1","gene with protein product"
919,T023767,425,0.2117,"chr12:19592493..19592524,+",p3@AEBP2,e:121536,h:24051,u:Q6ZN18,AEBP2,"AE binding protein 2","gene with protein product"
920,T009562,424,0.2116,"chr11:110300728..110300733,+",p5@FDX1,e:2230,h:3638,u:P10109,FDX1,"ferredoxin 1","gene with protein product"
921,T012516,422,0.2104,"chr11:18610275..18610287,-",p3@UEVLD,e:55293,h:30866,"u:B4DWH4,u:Q8IX04",UEVLD,"UEV and lactate/malate dehyrogenase domains","gene with protein product"
922,T082447,422,0.2103,"chr1:151804222..151804228,-",p5@RORC,e:6097,h:10260,,RORC,"RAR related orphan receptor C","gene with protein product"
923,T000875,422,0.2098,"chr10:1102303..1102379,+",p1@WDR37,e:22884,h:31406,u:E7EQ49,WDR37,"WD repeat domain 37","gene with protein product"
924,T147981,421,0.2098,"chr5:118788182..118788255,+",p1@HSD17B4,e:3295,h:5213,"u:E7ER27,u:E7EWE5,u:E9PB82,u:B4DNV1,u:F5HE57,u:P51659",HSD17B4,"hydroxysteroid 17-beta dehydrogenase 4","gene with protein product"
925,T132148,419,0.2091,"chr3:182511349..182511360,+",p2@ATP11B,e:23200,h:13553,u:Q9Y2G3,ATP11B,"ATPase phospholipid transporting 11B (putative)","gene with protein product"
926,T049732,419,0.2087,"chr16:2126158..2126172,+",p9@TSC2,e:7249,h:12363,,TSC2,"tuberous sclerosis 2","gene with protein product"
927,T067674,419,0.2087,"chr18:500692..500748,-",p1@COLEC12,e:81035,h:16016,u:Q5KU26,COLEC12,"collectin subfamily member 12","gene with protein product"
928,T128504,417,0.2078,"chr3:125802998..125803003,-",p6@SLC41A3,e:54946,h:31046,u:D6R9X6,SLC41A3,"solute carrier family 41 member 3","gene with protein product"
929,T030363,417,0.2076,"chr12:9360997..9361006,-",p2@PZP,e:5858,h:9750,u:P20742,PZP,"PZP, alpha-2-macroglobulin like","gene with protein product"
930,T187589,415,0.2070,"chr8:99306637..99306693,-",p3@NIPAL2,e:79815,h:25854,"u:Q9H841,u:A2RTY8",NIPAL2,"NIPA like domain containing 2","gene with protein product"
931,T088185,413,0.2055,"chr1:2036149..2036162,+",p4@PRKCZ,e:5590,h:9412,"u:Q05513,u:D6RDM0",PRKCZ,"protein kinase C zeta","gene with protein product"
932,T160183,412,0.2054,"chr6:144607408..144607471,+",p5@UTRN,e:7402,h:12635,"u:E7EPZ4,u:A8K8Z1",UTRN,utrophin,"gene with protein product"
933,T065410,412,0.2050,"chr17:81037473..81037498,+",p1@METRNL,e:284207,h:27584,u:Q641Q3,METRNL,"meteorin like, glial cell differentiation regulator","gene with protein product"
934,T145263,410,0.2042,"chr4:73012228..73012234,+",p5@NPFFR2,e:10886,h:4525,,NPFFR2,"neuropeptide FF receptor 2","gene with protein product"
935,T150990,408,0.2036,"chr5:150648469..150648481,+",p15@GM2A,e:2760,h:4367,,GM2A,"GM2 ganglioside activator","gene with protein product"
936,T080313,408,0.2032,"chr1:110527644..110527655,+",p29@AHCYL1,e:10768,h:344,,AHCYL1,"adenosylhomocysteinase like 1","gene with protein product"
937,T157628,407,0.2029,"chr6:109416341..109416393,+",p2@CEP57L1,e:285753,h:21561,"u:Q5T6A0,u:Q8IYX8,u:E5RK85,u:E5RG21,u:E5RHF8,u:E5RIK8,u:Q6P2R3",CEP57L1,"centrosomal protein 57 like 1","gene with protein product"
938,T021471,405,0.2014,"chr12:115122303..115122314,-",p6@TBX3,e:6926,h:11602,"u:C9JIZ8,u:O15119",TBX3,"T-box 3","gene with protein product"
939,T184234,402,0.2004,"chr8:30670289..30670354,-",p1@PPP2CB,e:5516,h:9300,u:P62714,PPP2CB,"protein phosphatase 2 catalytic subunit beta","gene with protein product"
940,T146806,403,0.2004,"chr4:89444883..89444945,-",p1@PIGY,e:84992,h:28213,"u:Q3MUY2,u:Q96I23",PIGY,"phosphatidylinositol glycan anchor biosynthesis class Y","gene with protein product"
941,T129309,402,0.2002,"chr3:133748787..133748840,-",p6@SLCO2A1,e:6578,h:10955,,SLCO2A1,"solute carrier organic anion transporter family member 2A1","gene with protein product"
942,T093818,401,0.1997,"chr1:36023035..36023071,+",p2@NCDN,e:23154,h:17597,,NCDN,neurochondrin,"gene with protein product"
943,T110333,400,0.1997,"chr2:101767836..101767881,-",p1@TBC1D8,e:11138,h:17791,u:O95759,TBC1D8,"TBC1 domain family member 8","gene with protein product"
944,T150499,401,0.1994,"chr5:148977402..148977418,+",p10@ARHGEF37,e:389337,h:34430,u:B4DTT4,ARHGEF37,"Rho guanine nucleotide exchange factor 37","gene with protein product"
945,T105981,400,0.1993,"chr21:46340782..46340803,-",p2@ITGB2,e:3689,h:6155,"u:E5RGK9,u:F5H0T6",ITGB2,"integrin subunit beta 2","gene with protein product"
946,T007440,399,0.1988,"chr10:81932771..81932781,-",p31@ANXA11,e:311,h:535,u:Q5T0G7,ANXA11,"annexin A11","gene with protein product"
947,T071621,399,0.1983,"chr19:18699599..18699623,+",p1@C19orf60,e:55049,h:26098,"u:Q96EN9,u:E9PAS0",C19orf60,"chromosome 19 open reading frame 60","gene with protein product"
948,T178065,398,0.1981,"chr7:916210..916272,+",p1@GET4,e:51608,h:21690,u:Q7L5D6,GET4,"golgi to ER traffic protein 4","gene with protein product"
949,T080263,398,0.1980,"chr1:110230456..110230474,+",p2@GSTM1,e:2944,h:4632,u:P09488,GSTM1,"glutathione S-transferase mu 1","gene with protein product"
950,T061742,397,0.1977,"chr17:61959284..61959322,-",p1@GH2,e:2689,h:4262,,GH2,"growth hormone 2","gene with protein product"
951,T183857,397,0.1972,"chr8:27462787..27462819,-",p20@CLU,e:1191,h:2095,,CLU,clusterin,"gene with protein product"
952,T071620,396,0.1972,"chr19:18699574..18699591,+",p2@C19orf60,e:55049,h:26098,"u:Q96EN9,u:E9PAS0",C19orf60,"chromosome 19 open reading frame 60","gene with protein product"
953,T136093,396,0.1966,"chr3:52099097..52099134,-",p1@C3orf74,e:100128378,h:34426,u:Q6ZRV3,LINC00696,"long intergenic non-protein coding RNA 696","RNA, long non-coding"
954,T018613,395,0.1965,"chr11:7627051..7627077,+",p8@PPFIBP2,e:8495,h:9250,,PPFIBP2,"PPFIA binding protein 2","gene with protein product"
955,T051084,393,0.1957,"chr16:30996502..30996558,+",p1@HSD3B7,e:80270,h:18324,"u:Q96M28,u:Q9H2F3",HSD3B7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 7","gene with protein product"
956,T176742,392,0.1955,"chr7:66147143..66147159,+",p2@RABGEF1,e:27342,h:17676,,RABGEF1,"RAB guanine nucleotide exchange factor 1","gene with protein product"
957,T057485,393,0.1954,"chr17:34900745..34900821,+",p1@GGNBP2,e:79893,h:19357,u:Q9H3C7,GGNBP2,"gametogenetin binding protein 2","gene with protein product"
958,T007058,392,0.1952,"chr10:79398250..79398270,-",p7@KCNMA1,e:3778,h:6284,,KCNMA1,"potassium calcium-activated channel subfamily M alpha 1","gene with protein product"
959,T146989,391,0.1948,"chr4:9446133..9446145,+",p1@DEFB131,"e:100129216,e:644414",h:18108,u:P59861,DEFB131,"defensin beta 131","gene with protein product"
960,T079958,391,0.1942,"chr1:10532627..10532644,-",p3@DFFA,e:1676,h:2772,"u:O00273,u:Q5T6G6",DFFA,"DNA fragmentation factor subunit alpha","gene with protein product"
961,T142650,388,0.1937,"chr4:187112824..187112838,+",p4@CYP4V2,e:285440,h:23198,u:Q6UWV9,CYP4V2,"cytochrome P450 family 4 subfamily V member 2","gene with protein product"
962,T184655,390,0.1936,"chr8:39792248..39792255,+",p11@IDO2,e:169355,h:27269,,IDO2,"indoleamine 2,3-dioxygenase 2","gene with protein product"
963,T189958,388,0.1933,"chr9:130860810..130860828,+",p2@SLC25A25,e:114789,h:20663,"u:F8WEY9,u:Q6KCM7",SLC25A25,"solute carrier family 25 member 25","gene with protein product"
964,T088696,387,0.1928,"chr1:206944507..206944524,-",p3@IL10,e:3586,h:5962,,IL10,"interleukin 10","gene with protein product"
965,T059765,387,0.1928,"chr17:46128217..46128243,+",p11@NFE2L1,e:4779,h:7781,u:A3KMG6,NFE2L1,"nuclear factor, erythroid 2 like 1","gene with protein product"
966,T045853,387,0.1925,"chr15:68570361..68570475,+",p2@FEM1B,e:10116,h:3649,u:Q9UK73,FEM1B,"fem-1 homolog B","gene with protein product"
967,T196521,385,0.1913,"chrX:11308608..11308610,-",p22@ARHGAP6,e:395,h:676,u:O43182,ARHGAP6,"Rho GTPase activating protein 6","gene with protein product"
968,T011440,382,0.1907,"chr11:126276655..126276671,+",p16@ST3GAL4,e:6484,h:10864,u:E9PMC7,ST3GAL4,"ST3 beta-galactoside alpha-2,3-sialyltransferase 4","gene with protein product"
969,T035861,378,0.1884,"chr14:105935426..105935440,+",p9@MTA1,e:9112,h:7410,,MTA1,"metastasis associated 1","gene with protein product"
970,T015604,379,0.1884,"chr11:61129646..61129657,-",p5@CYBASC3,e:220002,h:23014,,CYB561A3,"cytochrome b561 family member A3","gene with protein product"
971,T003792,378,0.1883,"chr10:27444268..27444301,+",p1@MASTL,e:84930,h:19042,u:Q96GX5,MASTL,"microtubule associated serine/threonine kinase like","gene with protein product"
972,T134818,378,0.1882,"chr3:42917432..42917446,-",p3@CYP8B1,e:1582,h:2653,u:C9JFR9,CYP8B1,"cytochrome P450 family 8 subfamily B member 1","gene with protein product"
973,T017913,377,0.1877,"chr11:69924453..69924482,+",p5@ANO1,e:55107,h:21625,"u:Q5XXA6,u:Q9NW72",ANO1,"anoctamin 1","gene with protein product"
974,T061747,376,0.1872,"chr17:61973889..61973921,-",p1@CSH1,e:1442,h:2440,,CSH1,"chorionic somatomammotropin hormone 1","gene with protein product"
975,T154953,376,0.1871,"chr5:60140089..60140118,-",p1@ELOVL7,e:79993,h:26292,"u:A1L3X0,u:D6RBM2",ELOVL7,"ELOVL fatty acid elongase 7","gene with protein product"
976,T019093,375,0.1867,"chr11:83435966..83435979,-",p29@DLG2,e:1740,h:2901,u:C9JFF9,DLG2,"discs large MAGUK scaffold protein 2","gene with protein product"
977,T128617,373,0.1856,"chr3:127309424..127309448,-",p8@TPRA1,e:131601,h:30413,,TPRA1,"transmembrane protein adipocyte associated 1","gene with protein product"
978,T067929,373,0.1854,"chr18:5543961..5543982,-",p5@EPB41L3,e:23136,h:3380,u:Q9Y2J2,EPB41L3,"erythrocyte membrane protein band 4.1 like 3","gene with protein product"
979,T167803,372,0.1851,"chr6:7590413..7590438,+",p2@SNRNP48,e:154007,h:21368,"u:Q6IEG0,u:C9J1U1",SNRNP48,"small nuclear ribonucleoprotein U11/U12 subunit 48","gene with protein product"
980,T015712,371,0.1849,"chr11:61595572..61595584,+",p3@FADS2,e:9415,h:3575,u:E5RGD8,FADS2,"fatty acid desaturase 2","gene with protein product"
981,T144229,371,0.1849,"chr4:48988259..48988270,+",p3@CWH43,e:80157,h:26133,u:Q9H720,CWH43,"cell wall biogenesis 43 C-terminal homolog","gene with protein product"
982,T199835,370,0.1848,"chrX:46618519..46618622,-",p1@SLC9A7,e:84679,h:17123,u:Q96T83,SLC9A7,"solute carrier family 9 member A7","gene with protein product"
983,T110808,371,0.1844,"chr2:108905407..108905419,+",p4@SULT1C2,e:6819,h:11456,"u:B8ZZF7,u:B4DLP0",SULT1C2,"sulfotransferase family 1C member 2","gene with protein product"
984,T037300,370,0.1841,"chr14:24563512..24563528,+",p1@PCK2,e:5106,h:8725,,PCK2,"phosphoenolpyruvate carboxykinase 2, mitochondrial","gene with protein product"
985,T000424,370,0.1839,"chr10:104155659..104155676,+",p4@NFKB2,e:4791,h:7795,,NFKB2,"nuclear factor kappa B subunit 2","gene with protein product"
986,T086160,368,0.1833,"chr1:17944832..17944849,+",p2@ARHGEF10L,e:55160,h:25540,u:E7ETF5,ARHGEF10L,"Rho guanine nucleotide exchange factor 10 like","gene with protein product"
987,T011367,367,0.1826,"chr11:125648685..125648688,-",p3@PATE2,e:399967,h:32249,u:Q6UY27,PATE2,"prostate and testis expressed 2","gene with protein product"
988,T143124,365,0.1824,"chr4:25235701..25235732,+",p4@PI4K2B,e:55300,h:18215,u:B3KY39,PI4K2B,"phosphatidylinositol 4-kinase type 2 beta","gene with protein product"
989,T009157,365,0.1821,"chr11:10476786..10476831,+",p1@AMPD3,e:272,h:470,u:Q01432,AMPD3,"adenosine monophosphate deaminase 3","gene with protein product"
990,T099518,366,0.1820,"chr20:30309700..30309715,-",p15@BCL2L1,e:598,h:992,,BCL2L1,"BCL2 like 1","gene with protein product"
991,T044374,364,0.1813,"chr15:51630785..51630804,-",p1@CYP19A1,e:1588,h:2594,"u:P11511,u:E9PGZ6,u:E7EQ08,u:E7EPL6,u:Q8IYG4,u:Q8TCA4,u:A8K6W3,u:Q05CU4",CYP19A1,"cytochrome P450 family 19 subfamily A member 1","gene with protein product"
992,T180270,361,0.1803,"chr8:121824279..121824328,-",p2@SNTB1,e:6641,h:11168,u:Q13884,SNTB1,"syntrophin beta 1","gene with protein product"
993,T109607,362,0.1801,"chr22:45064496..45064511,+",p16@PRR5,e:55615,h:31682,u:P85299,PRR5,"proline rich 5","gene with protein product"
994,T180332,362,0.1799,"chr8:123794038..123794056,+",p5@ZHX2,e:22882,h:18513,u:Q9Y6X8,ZHX2,"zinc fingers and homeoboxes 2","gene with protein product"
995,T158784,360,0.1797,"chr6:127664736..127664773,-",p3@ECHDC1,e:55862,h:21489,"u:F8W851,u:Q5TEG3,u:Q5TEF6,u:Q5TEF9,u:E9PPG7,u:Q9NTX5,u:E9PEN7,u:E9PR31",ECHDC1,"ethylmalonyl-CoA decarboxylase 1","gene with protein product"
996,T047149,359,0.1792,"chr15:81616494..81616530,-",p2@STARD5,e:80765,h:18065,u:Q9NSY2,STARD5,"StAR related lipid transfer domain containing 5","gene with protein product"
